0,0,0.5912,0.0453,731,782,271,640,526,0,0,-16.6414,-0.1635,0,0,0,1,0
26,0,0.5912,0.0453,758,779,279,623,519,0,0,-18.2286,-0.129,0,0,0,1,0
52,0,0.5912,0.0453,697,879,271,651,542,0,0,16.8075,0.2502,0,0,0,1,0
77,0,0.5912,0.0453,632,792,278,542,525,0,0,-15.7008,0.3019,0,0,0,1,0
102,0,0.5912,0.0453,767,307,311,542,640,0,0,-15.7008,0.3019,0,0,0,1,0
128,0,0.5912,0.0453,767,793,830,623,536,0,0,-16.6414,0.7157,0,0,0,1,0
154,0,0.5912,0.0453,755,367,287,764,519,0,0,-18.2286,0.2674,0,0,0,1,0
180,0,0.5912,0.0453,760,796,305,534,539,0,0,604.2078,0.2502,0,0,0,1,0
206,0,0.5912,0.0453,632,396,807,655,526,0,0,-10.4053,0.2846,0,0,0,1,0
232,0,0.5912,0.0453,758,283,823,654,539,0,0,16.8075,-0.1635,0,0,0,1,0
258,0,0.5912,0.0453,630,799,364,574,526,0,0,16.8075,-0.1635,0,0,0,1,0
284,0,0.5912,0.0453,764,831,811,560,536,0,0,-15.7008,-0.1635,0,0,0,1,0
310,0,0.5912,0.0453,767,400,878,543,640,0,0,-9.3922,-0.1808,0,0,0,1,0
336,0,0.5912,0.0453,767,829,311,575,536,0,0,-15.7008,-0.1635,0,0,0,1,0
362,0,0.5912,0.0453,739,319,407,670,526,0,0,-15.7008,0.3019,0,0,0,1,0
388,0,0.5912,0.0453,764,816,824,623,536,0,0,-15.9762,-0.1635,0,0,0,1,0
414,0,0.5912,0.0453,764,818,312,561,575,0,0,-15.7008,0.2502,0,0,0,1,0
440,0,0.5912,0.0453,766,871,511,611,648,0,0,-14.9875,-0.1635,0,0,0,1,0
466,0,0.5912,0.0453,755,916,312,560,649,0,0,16.8075,-0.1635,0,0,0,1,0
492,0,0.5912,0.0453,759,818,379,658,563,0,0,-17.7608,0.2502,0,0,0,1,0
518,0,0.5912,0.0453,767,359,495,614,751,0,0,-15.7008,0.2674,0,0,0,1,0
544,0,0.5912,0.0453,767,913,1020,620,652,0,0,-10.4053,-0.1635,0,0,0,1,0
570,0,0.5912,0.0453,748,876,1020,550,531,0,0,16.1852,0.2674,0,0,0,1,0
596,0,0.5912,0.0453,759,876,887,534,536,0,0,-13.7669,0.2502,0,0,0,1,0
622,0,0.5912,0.0453,636,307,823,547,648,0,0,-15.7008,0.2329,0,0,0,1,0
648,0,0.5912,0.0453,763,859,359,542,536,0,0,-9.3922,-0.1635,0,0,0,1,0
674,0,0.5912,0.0453,764,812,826,656,527,0,0,-9.3922,0.2674,0,0,0,1,0
699,0,0.5912,0.0453,639,917,507,719,563,0,0,-16.6414,0.2674,0,0,0,1,0
725,0,0.5912,0.0453,623,876,924,611,640,0,0,-18.2286,-0.1808,0,0,0,1,0
751,0,0.5912,0.0453,767,871,316,630,650,0,0,-10.4053,-0.1635,0,0,0,1,0
777,0,0.5912,0.0453,766,366,508,719,536,0,0,-15.7008,-0.1635,0,0,0,1,0
803,0,0.5912,0.0453,759,821,379,623,623,0,0,8.6075,-0.1635,0,0,0,1,0
828,0,0.5912,0.0453,763,347,829,657,566,0,0,-9.3922,0.2674,0,0,0,1,0
853,0,0.5912,0.0453,763,381,314,575,536,0,0,-9.3922,0.2674,0,0,0,1,0
878,0,0.5912,0.0453,765,319,316,547,759,0,0,-15.7008,-0.1635,0,0,0,1,0
904,0,0.5912,0.0453,636,876,316,563,647,0,0,-7.6378,0.2502,0,0,0,1,0
929,0,0.5912,0.0453,575,975,1022,656,640,0,0,-18.2286,-0.1635,0,0,0,1,0
955,0,0.5912,0.0453,760,876,1019,734,537,0,0,-15.7008,-0.1808,0,0,0,1,0
981,0,0.5912,0.0453,636,404,843,560,531,0,0,-19.5343,0.2502,0,0,0,1,0
1007,0,0.5912,0.0453,704,347,894,657,648,0,0,-9.3922,0.2502,0,0,0,1,0
1033,0,0.5912,0.0453,638,404,888,560,536,0,0,-14.9875,0.2502,0,0,0,1,0
1059,0,0.5912,0.0453,766,318,887,550,543,0,0,-14.9875,0.2502,0,0,0,1,0
1085,0,0.5912,0.0453,767,291,891,615,623,0,0,-17.7608,0.2502,0,0,0,1,0
1111,0,0.5912,0.0453,763,364,317,635,648,0,0,-15.7008,0.2502,0,0,0,1,0
1137,0,0.5912,0.0453,527,870,1021,591,755,0,0,-15.7008,0.2502,0,0,0,1,0
1163,0,0.5912,0.0453,632,916,507,703,650,0,0,-10.4053,0.2502,0,0,0,1,0
1189,0,0.5912,0.0453,763,812,357,656,648,0,0,-19.5343,-0.1808,0,0,0,1,0
1215,0,0.5912,0.0453,766,915,829,547,537,0,0,-9.3922,0.2674,0,0,0,1,0
1241,0,0.5912,0.0453,763,876,824,660,650,0,0,-9.3922,0.2502,0,0,0,1,0
1267,0,0.5912,0.0453,704,1019,380,551,527,0,0,-14.9875,-0.1635,0,0,0,1,0
1293,0,0.5912,0.0453,638,399,828,658,622,0,0,19.4251,-0.1635,0,0,0,1,0
1319,0,0.5912,0.0453,765,807,413,667,523,0,0,16.8075,0.2502,0,0,0,1,0
1345,0,0.5912,0.0453,710,404,887,658,640,0,0,-15.7008,-0.1808,0,0,0,1,0
1371,0,0.5912,0.0453,759,295,314,619,537,0,0,-17.7608,0.2502,0,0,0,1,0
1397,0,0.5912,0.0453,704,295,927,543,563,0,0,-19.5343,0.2502,0,0,0,1,0
1423,0,0.5912,0.0453,703,400,922,550,566,0,0,16.8075,0.2674,0,0,0,1,0
1449,0,0.5912,0.0453,704,294,408,560,575,0,0,-7.6378,0.2674,0,0,0,1,0
1475,0,0.5912,0.0453,639,479,408,574,563,0,0,-7.6378,0.2846,0,0,0,1,0
1501,0,0.5912,0.0453,704,908,302,560,603,0,0,-15.7008,0.3019,0,0,0,1,0
1527,0,0.5912,0.0453,705,287,347,560,543,0,0,-10.4053,0.3019,0,0,0,1,0
1553,0,0.5912,0.0453,539,891,876,560,640,0,0,-17.7608,0.2502,0,0,0,1,0
1579,0,0.5912,0.0453,763,828,806,566,539,0,0,-10.4053,0.2846,0,0,0,1,0
1605,0,0.5912,0.0453,704,796,826,653,526,0,0,-19.5343,0.2674,0,0,0,1,0
1631,0,0.5912,0.0453,704,284,831,541,523,0,0,-14.9875,0.2846,0,0,0,1,0
1657,0,0.5912,0.0453,652,791,816,541,645,0,0,-15.561,0.2502,0,0,0,1,0
1683,0,0.5912,0.0453,704,987,383,539,526,0,0,-9.3922,-0.1635,0,0,0,1,0
1709,0,0.5912,0.0453,704,792,319,539,575,0,0,-18.2286,0.2502,0,0,0,1,0
1735,0,0.5912,0.0453,707,268,319,574,524,0,0,-15.7008,0.2502,0,0,0,1,0
1761,0,0.5912,0.0453,543,310,798,540,640,0,0,-17.7608,0.3019,0,0,0,1,0
1787,0,0.5912,0.0453,704,279,400,550,524,0,0,-17.7608,0.2502,0,0,0,1,0
1813,0,0.5912,0.0453,767,279,991,652,645,0,0,-19.5343,0.3019,0,0,0,1,0
1839,0,0.5912,0.0453,646,796,287,571,542,0,0,16.8075,0.3019,0,0,0,1,0
1865,0,0.5912,0.0453,643,794,822,542,539,0,0,-17.6411,0.2674,0,0,0,1,0
1891,0,0.5912,0.0453,707,295,831,652,647,0,0,-9.3922,0.2674,0,0,0,1,0
1917,0,0.5912,0.0453,707,902,831,652,623,0,0,-14.9875,0.3019,0,0,0,1,0
1943,0,0.5912,0.0453,704,775,911,571,647,0,0,-15.7008,0.2674,0,0,0,1,0
1969,0,0.5912,0.0453,710,311,400,541,640,0,0,19.4251,-0.1463,0,0,0,1,0
1995,0,0.5912,0.0453,704,879,318,652,519,0,0,-14.9875,0.2674,0,0,0,1,0
2021,0,0.5912,0.0453,704,791,407,540,647,0,0,18.7507,0.2674,0,0,0,1,0
2047,0,0.5912,0.0453,704,823,401,639,644,0,0,-14.9875,0.2674,0,0,0,1,0
2073,0,0.5912,0.0453,704,795,792,653,543,0,0,8.1364,0.2674,0,0,0,1,0
2098,0,0.5912,0.0453,643,831,830,635,524,0,0,16.1852,0.3019,0,0,0,1,0
2124,0,0.5912,0.0453,647,792,798,623,540,0,0,-18.2286,0.3019,0,0,0,1,0
2150,0,0.5912,0.0453,712,282,285,575,539,0,0,-15.7008,0.2674,0,0,0,1,0
2176,0,0.5912,0.0453,664,828,827,574,640,0,0,-10.7941,0.2502,0,0,0,1,0
2202,0,0.5912,0.0453,712,794,795,536,644,0,0,-15.7008,0.2502,0,0,0,1,0
2228,0,0.5912,0.0453,623,819,827,652,524,0,0,-15.7008,0.2502,0,0,0,1,0
2254,0,0.5912,0.0453,574,879,823,539,539,0,0,-14.9875,0.2502,0,0,0,1,0
2280,0,0.5912,0.0453,720,907,782,542,645,0,0,-18.3429,0.2674,0,0,0,1,0
2306,0,0.5912,0.0453,574,822,905,534,642,0,0,-18.2286,0.2674,0,0,0,1,0
2332,0,0.5912,0.0453,639,267,280,567,644,0,0,-15.561,0.2674,0,0,0,1,0
2358,0,0.5912,0.0453,573,900,782,535,644,0,0,-17.7608,0.2502,0,0,0,1,0
2384,0,0.5912,0.0453,664,268,270,531,640,0,0,-17.9969,0.2846,0,0,0,1,0
2410,0,0.5912,0.0453,716,268,270,527,524,0,0,-18.3429,0.2674,0,0,0,1,0
2436,0,0.5912,0.0453,670,779,798,536,518,0,0,-16.6414,0.2674,0,0,0,1,0
2462,0,0.5912,0.0453,574,795,390,531,523,0,0,-18.2286,0.2674,0,0,0,1,0
2488,0,0.5912,0.0453,720,780,896,650,518,0,0,-15.7008,0.2502,0,0,0,1,0
2514,0,0.5912,0.0453,615,780,792,535,524,0,0,-10.4053,0.7157,0,0,0,1,0
2540,0,0.5912,0.0453,751,780,822,652,640,0,0,-14.9875,0.2502,0,0,0,1,0
2566,0,0.5912,0.0453,767,799,310,563,539,0,0,10.0717,0.2502,0,0,0,1,0
2592,0,0.5912,0.0453,652,782,904,535,640,0,0,-19.8397,0.3019,0,0,0,1,0
2618,0,0.5912,0.0453,669,782,280,640,642,0,0,-15.8392,0.3019,0,0,0,1,0
2644,0,0.5912,0.0453,675,270,793,537,519,0,0,-15.7008,0.3019,0,0,0,1,0
2670,0,0.5912,0.0453,689,799,783,652,518,0,0,16.8075,0.3191,0,0,0,1,0
2696,0,0.5912,0.0453,614,783,896,623,527,0,0,-9.3922,-0.0946,0,0,0,1,0
2722,0,0.5912,0.0453,678,268,799,648,524,0,0,-17.7608,0.3019,0,0,0,1,0
2748,0,0.5912,0.0453,735,389,270,623,640,0,0,-15.7008,0.3191,0,0,0,1,0
2774,0,0.5912,0.0453,719,903,267,534,524,0,0,-10.4053,-0.0946,0,0,0,1,0
2800,0,0.5912,0.0453,704,798,900,543,640,0,0,8.6075,-0.0601,0,0,0,1,0
2826,0,0.5912,0.0453,725,390,771,640,640,0,0,10.0717,-0.0773,0,0,0,1,0
2852,0,0.5912,0.0453,736,783,1019,649,643,0,0,-15.7008,-0.0256,0,0,0,1,0
2878,0,0.5912,0.0453,737,383,1007,535,638,0,0,19.4251,-0.0084,0,0,0,1,0
2904,0,0.5912,0.0453,710,377,879,650,766,0,0,-17.7608,-0.0256,0,0,0,1,0
2930,0,0.5912,0.0453,738,495,1009,537,639,0,0,-15.7008,-0.0084,0,0,0,1,0
2956,0,0.5912,0.0453,751,370,495,652,626,0,0,18.7507,0.0433,0,0,0,1,0
2982,0,0.5912,0.0453,738,499,365,531,640,0,0,-17.7608,-0.3877,0,0,0,1,0
3008,0,0.5912,0.0453,720,491,495,559,640,0,0,-19.7388,-0.3704,0,0,0,1,0
3034,0,0.5912,0.0453,707,1004,879,751,638,0,0,17.4422,-0.3704,0,0,0,1,0
3060,0,0.5912,0.0453,717,503,369,638,515,0,0,-15.7008,-0.3704,0,0,0,1,0
3086,0,0.5912,0.0453,710,383,494,539,766,0,0,-17.7608,-0.3532,0,0,0,1,0
3112,0,0.5912,0.0453,736,990,1004,652,767,0,0,-17.7608,-0.3359,0,0,0,1,0
3138,0,0.5912,0.0453,737,373,447,571,640,0,0,18.0898,-0.3187,0,0,0,1,0
3164,0,0.5912,0.0453,703,487,494,655,756,0,0,-17.7608,-0.3187,0,0,0,1,0
3190,0,0.5912,0.0453,703,887,496,669,766,0,0,18.0898,-0.3187,0,0,0,1,0
3216,0,0.5912,0.0453,720,509,376,667,640,0,0,-19.7388,-0.3359,0,0,0,1,0
3242,0,0.5912,0.0453,701,390,384,642,642,0,0,-16.1119,-0.3359,0,0,0,1,0
3268,0,0.5912,0.0453,734,398,282,664,646,0,0,18.0898,-0.3359,0,0,0,1,0
3294,-0.0625,0.5912,0.0453,735,511,404,634,563,0,0,-15.7008,-0.3359,0,0,0,1,0
3320,-0.0625,0.5912,0.1078,733,417,416,672,567,0,0,18.7507,-0.3187,0,0,0,1,0
3346,-0.0625,0.5912,0.1078,732,344,347,583,656,0,0,18.0898,0.095,0,0,0,1,0
3372,-0.0625,0.5912,0.1703,751,424,431,588,526,0,0,-15.8392,0.0605,0,0,0,1,0
3398,-0.0625,0.5912,0.1703,724,425,499,703,638,0,0,-10.2075,-0.3359,0,0,0,1,0
3424,-0.0625,0.5912,0.1703,720,343,870,679,656,0,0,7.6734,0.0433,0,0,0,1,0
3450,-0.0625,0.5912,0.1703,687,444,363,568,657,0,0,-16.1119,0.026,0,0,0,1,0
3476,-0.0625,0.5912,0.1703,758,446,440,677,659,0,0,18.0898,0.0433,0,0,0,1,0
3502,-0.0625,0.5912,0.1703,728,367,440,600,659,0,0,18.7507,0.026,0,0,0,1,0
3528,-0.0625,0.5912,0.2328,667,948,956,595,660,0,0,18.7507,0.026,0,0,0,1,0
3554,-0.0625,0.5912,0.2328,720,375,964,604,663,0,0,18.0898,0.0433,0,0,0,1,0
3580,-0.0625,0.5912,0.2328,703,363,967,686,652,0,0,18.7507,0.0433,0,0,0,1,0
3606,-0.125,0.5912,0.2328,708,371,968,703,564,0,0,18.7507,0.0088,0,0,0,1,0
3632,-0.125,0.5912,0.2953,663,443,461,686,627,0,0,-19.7388,-0.0084,0,0,0,1,0
3658,-0.125,0.5912,0.2953,716,374,413,672,569,0,0,-16.1119,-0.0084,0,0,0,1,0
3684,-0.125,0.5912,0.2953,714,887,974,735,630,0,0,-15.7008,-0.0084,0,0,0,1,0
3710,-0.125,0.5912,0.2953,715,383,460,639,627,0,0,-15.7008,-0.0084,0,0,0,1,0
3736,-0.125,0.5912,0.2953,712,1020,412,688,569,0,0,-10.4053,0.026,0,0,0,1,0
3762,-0.125,0.5912,0.2953,655,508,975,623,631,0,0,18.7507,-0.0084,0,0,0,1,0
3788,-0.125,0.5912,0.2953,703,1011,944,688,656,0,0,-17.7608,-0.0084,0,0,0,1,0
3814,-0.125,0.5912,0.2953,704,1015,432,703,568,0,0,-15.8392,-0.0084,0,0,0,1,0
3840,-0.125,0.5912,0.2953,654,1018,464,614,571,0,0,-19.7388,0.0088,0,0,0,1,0
3866,-0.125,0.5912,0.2953,653,377,945,612,666,0,0,-16.1119,-0.0084,0,0,0,1,0
3892,-0.125,0.5912,0.2953,655,442,468,625,571,0,0,-17.7608,-0.0084,0,0,0,1,0
3918,-0.125,0.5912,0.2953,711,511,432,742,669,0,0,-17.7608,-0.0084,0,0,0,1,0
3944,-0.125,0.5912,0.2953,653,379,412,625,751,0,0,-15.7008,-0.0084,0,0,0,1,0
3970,-0.125,0.5912,0.2953,712,374,355,615,572,0,0,-10.6009,-0.0084,0,0,0,1,0
3996,-0.125,0.5912,0.2953,697,377,464,614,566,0,0,-15.7008,-0.0084,0,0,0,1,0
4022,-0.125,0.5912,0.2953,704,442,465,637,568,0,0,-10.4053,-0.0084,0,0,0,1,0
4048,-0.125,0.5912,0.2953,655,502,464,691,630,0,0,-19.7388,-0.0084,0,0,0,1,0
4074,-0.125,0.5912,0.2953,712,440,972,730,755,0,0,-10.9852,0.0088,0,0,0,1,0
4100,-0.125,0.5912,0.2953,566,999,408,607,559,0,0,-9.3922,-0.0084,0,0,0,1,0
4126,-0.125,0.5912,0.2953,543,507,398,627,665,0,0,-17.7608,-0.0084,0,0,0,1,0
4152,-0.125,0.5912,0.2953,566,444,390,734,664,0,0,-15.7008,-0.0084,0,0,0,1,0
4178,-0.125,0.5912,0.2953,712,339,511,607,569,0,0,-10.2075,-0.0084,0,0,0,1,0
4204,-0.125,0.5912,0.2953,615,472,1019,702,560,0,0,-15.7008,-0.0084,0,0,0,1,0
4230,-0.125,0.5912,0.2953,709,422,1017,702,622,0,0,-17.6411,0.0088,0,0,0,1,0
4256,-0.125,0.5912,0.2953,714,459,376,598,703,0,0,-19.5343,-0.0084,0,0,0,1,0
4282,-0.125,0.5912,0.2953,665,844,504,710,557,0,0,-19.8397,-0.0084,0,0,0,1,0
4308,-0.125,0.5912,0.2953,663,911,355,575,734,0,0,-15.4198,-0.0084,0,0,0,1,0
4334,-0.125,0.5912,0.2953,559,876,475,719,659,0,0,-9.3922,-0.0428,0,0,0,1,0
4360,-0.125,0.5912,0.2953,668,327,487,575,558,0,0,-15.7008,-0.0428,0,0,0,1,0
4386,-0.125,0.5912,0.2953,635,966,1006,667,767,0,0,-10.4053,-0.0601,0,0,0,1,0
4412,-0.125,0.5912,0.2953,688,864,975,711,560,0,0,-9.3922,-0.0428,0,0,0,1,0
4438,-0.125,0.5912,0.2953,573,828,999,608,620,0,0,18.7507,-0.0601,0,0,0,1,0
4464,-0.125,0.5912,0.2953,671,374,446,610,611,0,0,-12.2632,0.3364,0,0,0,1,0
4490,-0.125,0.5912,0.2953,688,920,479,751,550,0,0,-19.7388,0.3191,0,0,0,1,0
4516,-0.125,0.5912,0.2953,635,991,972,608,551,0,0,16.8075,0.3191,0,0,0,1,0
4542,-0.125,0.5912,0.2953,689,478,1023,766,620,0,0,-9.3922,-0.0946,0,0,0,1,0
4568,-0.125,0.5912,0.2953,671,887,348,763,615,0,0,16.8075,0.3191,0,0,0,1,0
4594,-0.125,0.5912,0.2953,639,816,891,766,767,0,0,-10.4053,0.2846,0,0,0,1,0
4620,-0.125,0.5912,0.2953,664,871,988,763,638,0,0,-10.4053,0.3019,0,0,0,1,0
4646,-0.125,0.5912,0.2953,574,830,873,560,611,0,0,10.0717,-0.1463,0,0,0,1,0
4672,-0.125,0.5912,0.2953,614,283,503,735,560,0,0,-9.3922,0.2674,0,0,0,1,0
4698,-0.125,0.5912,0.2953,614,1023,1007,615,653,0,0,-19.5343,0.2502,0,0,0,1,0
4724,-0.125,0.5912,0.2953,735,1019,281,557,566,0,0,-9.3922,-0.2325,0,0,0,1,0
4750,-0.125,0.5912,0.2328,735,496,284,551,559,0,0,-14.9875,-0.2325,0,0,0,1,0
4776,-0.125,0.5912,0.2328,703,495,287,615,649,0,0,-17.6411,-0.267,0,0,0,1,0
4802,-0.125,0.5912,0.2328,710,492,270,543,575,0,0,-15.7008,-0.3187,0,0,0,1,0
4828,-0.125,0.5912,0.2328,688,495,392,559,527,0,0,-17.7608,-0.3187,0,0,0,1,0
4854,-0.125,0.5912,0.2328,736,998,319,642,535,0,0,-10.6009,-0.8015,0,0,0,1,0
4880,-0.125,0.5912,0.2953,707,508,918,657,566,0,0,-15.7008,-0.8359,0,0,0,1,0
4906,-0.125,0.5912,0.2953,707,900,847,591,566,0,0,-19.5343,-0.4221,0,0,0,1,0
4932,-0.125,0.5912,0.2953,737,286,932,622,767,0,0,-14.9875,-0.9049,0,0,0,1,0
4958,-0.125,0.5912,0.2953,696,382,368,734,607,0,0,-17.7608,-0.5773,0,0,0,1,0
4984,-0.125,0.5912,0.3578,615,947,1023,759,658,0,0,-15.7008,-0.5946,0,0,0,1,0
5010,-0.125,0.5912,0.4203,759,985,822,572,560,0,0,-18.2286,-0.698,0,0,0,1,0
5036,-0.125,0.5912,0.4828,539,487,975,694,551,0,0,-18.2286,-0.8015,0,0,0,1,0
5062,-0.125,0.5912,0.4828,527,1020,1019,568,622,0,0,604.2078,-1.267,0,0,0,1,0
5088,-0.125,0.5912,0.5453,688,961,984,734,735,0,0,-18.2286,-0.9049,0,0,0,1,0
5114,-0.125,0.5912,0.6078,755,822,990,710,751,0,0,-10.9852,-1.4221,0,0,0,1,0
5140,-0.125,0.5912,0.6078,766,895,504,716,758,0,0,-18.2286,-1.0601,0,0,0,1,0
5166,-0.125,0.5912,0.6703,632,867,512,728,695,0,0,-18.2286,-1.0601,0,0,0,1,0
5192,-0.0625,0.5912,0.7328,755,888,563,694,707,0,0,-16.6414,-1.5428,0,0,0,1,0
5218,-0.0625,0.5912,0.7953,767,1023,560,694,758,0,0,-18.2286,-1.1635,0,0,0,1,0
5244,-0.125,0.5912,0.7953,652,831,755,753,670,0,0,-16.6414,-1.1635,0,0,0,1,0
5270,-0.125,0.5912,0.7953,668,947,767,694,694,0,0,238.9083,-1.2153,0,0,0,1,0
5296,-0.125,0.5912,0.7953,643,956,610,716,635,0,0,-17.7608,-1.629,0,0,0,1,0
5322,-0.125,0.5912,0.7953,764,958,608,748,635,0,0,-17.7608,-1.629,0,0,0,1,0
5348,-0.125,0.5912,0.7953,614,959,655,760,752,0,0,-17.7608,-1.6463,0,0,0,1,0
5374,-0.125,0.5287,0.7953,731,1008,575,731,734,0,0,-17.7608,-1.2153,0,0,0,1,0
5400,-0.125,0.5287,0.7953,751,923,671,731,751,0,0,-18.2286,-1.629,0,0,0,1,0
5426,-0.125,0.5287,0.7953,767,975,700,735,710,0,0,-18.2286,-1.6463,0,0,0,1,0
5452,-0.125,0.4662,0.7953,652,991,701,748,743,0,0,-16.6414,-1.6463,0,0,0,1,0
5478,-0.125,0.4662,0.7953,611,507,751,735,734,0,0,803.1985,-1.6463,0,0,0,1,0
5504,-0.125,0.4037,0.7953,620,518,731,719,760,0,0,-16.6414,-2.0601,0,0,0,1,0
5530,-0.125,0.3412,0.7953,620,539,752,766,751,0,0,-16.6414,-1.5946,0,0,0,1,0
5556,-0.0625,0.3412,0.7328,620,703,758,643,751,0,0,-18.3429,-1.5946,0,0,0,1,0
5582,-0.125,0.2787,0.7328,719,563,643,654,763,0,0,-17.0253,-1.5773,0,0,0,1,0
5608,-0.125,0.2162,0.6703,639,536,542,688,623,0,0,-18.4562,-1.5773,0,0,0,1,0
5634,-0.125,0.1537,0.6078,767,620,664,591,758,0,0,-16.6414,-1.1118,0,0,0,1,0
5660,-0.1875,0.1537,0.4828,728,534,652,688,704,0,0,-17.1508,-0.629,0,0,0,1,0
5686,-0.1875,0.2162,0.4203,635,966,767,620,647,0,0,1904.6564,-0.1463,0,0,0,1,0
5712,-0.25,0.2787,0.4203,762,780,831,614,704,152,0,-10.2075,-0.5773,0,0,0,1,0
5738,-0.3125,0.5287,0.3578,959,143,1016,703,766,126,0,-10.4053,-0.9566,0,0,0,1,0
